2025-12-12 11:33:51,195.81,Negative
2025-12-12 11:34:52,195.86,Negative
2025-12-12 11:36:25,195.86,Negative
2025-12-12 11:37:19,196.08,Negative
2025-12-12 11:39:52,196.07,Negative
